file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
ec2_cpu_utilization_5f5533.csv,21.013434,0,0,2,3630,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,2,1172,4032,0.29100000000000004,
ec2_cpu_utilization_77c1ca.csv,1012.082295,0,0,1,3629,lstmWeight=0.7;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=30;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.0675,comparision_window_size=25;threshold_max_multipler=2;training_ratio=0.0882978723404;,1,1766,4032,0.43799999999999994,
ec2_cpu_utilization_825cc2.csv,225.09115,1,30,0,3659,lstmWeight=0.1;cnnWeight=0.9;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,1,1527,4032,0.379,
ec2_cpu_utilization_ac20cd.csv,539.899944,0,0,1,3629,lstmWeight=0.9;cnnWeight=0.1;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,1,3375,4032,0.8370000000000001,
ec2_cpu_utilization_c6585a.csv,0.173135,0,0,0,4032,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,0,4032,4032,1.0,
ec2_cpu_utilization_fe7f93.csv,99.927773,2,15,1,3612,lstmWeight=0.5;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,3,699,4032,0.17300000000000001,
ec2_disk_write_bytes_1ef3de.csv,1795035841501848.5,1,14,0,4243,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0884153253231;,1,2400,4730,0.507,
ec2_disk_write_bytes_c0d644.csv,3.3702738150447056e+16,0,0,3,3627,lstmWeight=0.9;cnnWeight=0.1;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=30;training_ratio=0.0675,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0882978723404;,3,1795,4032,0.445,
ec2_network_in_257a54.csv,24316794053267.543,1,0,0,3629,lstmWeight=0.9;cnnWeight=0.1;lstmCells=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0882978723404;,1,1438,4032,0.35700000000000004,
ec2_network_in_5abac7.csv,660189199420.5411,0,0,2,4256,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0884153253231;,2,2491,4730,0.527,
elb_request_count_8c0756.csv,35019.532968,0,0,2,3630,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=160;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0882978723404;,2,684,4032,0.17,
grok_asg_anomaly.csv,208.428759,1,787,2,3369,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0886310904872;,3,1178,4621,0.255,
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,20663905972468.766,2,350,0,767,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0887931034483;,2,219,1243,0.17600000000000002,
rds_cpu_utilization_cc0c53.csv,20.724174,2,650,0,2980,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0882978723404;,2,2981,4032,0.7390000000000001,
rds_cpu_utilization_e47b3b.csv,36.622361,2,908,0,2722,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0882978723404;,2,847,4032,0.21,
exchange-2_cpc_results.csv,0.001666,0,0,1,1461,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.0884488448845;,1,245,1624,0.151,
exchange-2_cpm_results.csv,0.012029,0,0,2,1462,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0884488448845;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.004304,2,0,1,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0885017421603;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.099421,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0885017421603;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.017327,3,27,0,1451,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.08871493803;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,0.886761,3,6,1,1473,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.08871493803;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,64.853975,0,0,2,6541,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0885347498893;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,1686.944336,0,0,1,16551,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0884624524715;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,16.31835,2,0,1,3686,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0882978723404;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,250.995907,1,0,3,20427,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.040185,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0511843554903;,4,2127,22695,0.094,
nyc_taxi.csv,15173734.684107,1,0,4,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0885286783042;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.009735,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0883190883191;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,31.240351,0,10,2,4775,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0885616300182;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,297001.597811,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.0675,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0887650085763;,3,388,2500,0.155,
TravelTime_451.csv,588512.708926,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0887456618741;,1,439,2162,0.203,
occupancy_6005.csv,23.674446,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0887387387387;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,128.827707,0,0,2,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0887650085763;,2,2088,2500,0.835,
speed_6005.csv,2057.562063,0,0,1,2261,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0887650085763;,1,2262,2500,0.905,
speed_7578.csv,10907.403449,0,0,4,1011,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0884871550904;,4,304,1127,0.27,
speed_t4013.csv,179.16083,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0885259991405;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,91742.91802,4,90,0,14224,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.033345,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421545667447;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,2017.063705,2,0,2,14251,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.048735,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0626162018592;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,18.077813,3,2,0,14307,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.0675,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0884752849147;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,3.433611,3,9,0,14318,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.03933,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0500328299409;,3,1463,15853,0.092,
Twitter_volume_FB.csv,748.372391,2,12,0,14239,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0884524212665;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,305.726875,1,0,2,14410,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0884722128207;,3,4107,15842,0.259,
Twitter_volume_IBM.csv,97.553382,1,0,1,14303,lstmWeight=0.1;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0884555697996;,2,6813,15893,0.429,
Twitter_volume_KO.csv,4103.622478,1,0,2,14264,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.0675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0884859964822;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,13.956394,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.02565,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0321641211494;,4,951,15858,0.06,
Twitter_volume_UPS.csv,474.507171,5,1537,0,12744,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0277875,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0349410086866;,5,1028,15866,0.065,
