file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
exchange-3_cpm_results.csv,0.116056,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0525,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.102880658436;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.020458,3,70,0,1408,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.102761721259;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,26.85816,3,429,1,1050,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.102761721259;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,139.351997,0,0,2,6541,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.102962532675;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,1944.080614,1,4885,0,11666,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.102905922937;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,145.034839,3,270,0,3416,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.102852656373;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,354.565984,1,11,3,20416,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.031255,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0599017556627;,4,2127,22695,0.094,
nyc_taxi.csv,34747084.164408,0,0,5,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.102975764393;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.207952,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.103139013453;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,48.200898,1,11,1,4774,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.102859412232;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,1401943.526295,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.0525,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.102997045167;,3,388,2500,0.155,
TravelTime_451.csv,254077.317431,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.102977061981;,1,439,2162,0.203,
occupancy_6005.csv,495.668751,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.103280141844;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,23.460937,1,0,1,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.102997045167;,2,2088,2500,0.835,
speed_6005.csv,2229.11023,0,0,1,2261,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.102997045167;,1,2262,2500,0.905,
speed_7578.csv,132.005577,3,3,1,1008,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.102996254682;,4,304,1127,0.27,
speed_t4013.csv,39.442595,1,0,1,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.103171247357;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,258051.34114,4,1083,0,13231,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.025935,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0494512588767;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,4482.262318,2,1,2,14250,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.037904999999999994,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.073140305955;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,32.852259,3,65,0,14244,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.0525,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.102933368728;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,4.600822,3,8,0,14319,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.030589999999999996,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0586245038714;,3,1463,15853,0.092,
Twitter_volume_FB.csv,621.896227,2,4,0,14247,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.10285295294;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,507.996217,2,0,1,14410,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.102924522017;,3,4107,15842,0.259,
Twitter_volume_IBM.csv,83.499325,2,14,0,14289,lstmWeight=0.1;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.102862075835;,2,6813,15893,0.429,
Twitter_volume_KO.csv,13476.975752,3,2037,0,12227,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.0525,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.102869698382;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,20.496612,1,346,3,13924,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.019949999999999996,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0377686269463;,4,951,15858,0.06,
Twitter_volume_UPS.csv,1390.120129,5,3020,0,11261,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0216125,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.041033238856;,5,1028,15866,0.065,
